class,order,family,genus,species,subspecies,common_name,female_maturity_d,litter_or_clutch_size_n,litters_or_clutches_per_y,adult_body_mass_g,maximum_longevity_y,gestation_d,weaning_d,birth_or_hatching_weight_g,weaning_weight_g,egg_mass_g,incubation_d,fledging_age_d,longevity_y,male_maturity_d,inter_litter_or_interbirth_interval_y,female_body_mass_g,male_body_mass_g,no_sex_body_mass_g,egg_width_mm,egg_length_mm,fledging_mass_g,adult_svl_cm,male_svl_cm,female_svl_cm,birth_or_hatching_svl_cm,female_svl_at_maturity_cm,female_body_mass_at_maturity_g,no_sex_svl_cm,no_sex_maturity_d
Aves,Apodiformes,Apodidae,Aerodramus,amelis,-999,Ameline Swiftlet,-999,1.4,-999,10.675,-999,-999,-999,-999,-999,0.91,-999,35,-999,-999,-999,10.8,10.5,10.7,-999,-999,-999,13,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,bartschi,-999,Mariana Swiftlet,-999,-999,-999,7.325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,brevirostris,-999,Himalayan Swiftlet,-999,2,-999,12.5,-999,-999,-999,-999,-999,1.765,23,43,-999,-999,-999,12,12.8,12.6,-999,-999,-999,12.75,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,elaphrus,-999,Seychelles Swiftlet,-999,1.5,-999,11.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.3,-999,-999,-999,10.75,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,francicus,-999,Mascarene Swiftlet,-999,2,-999,9.275,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.275,-999,-999,-999,10.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,fuciphagus,-999,Edible-nest Swiftlet,-999,2,-999,10.7,-999,-999,-999,-999,-999,1.25,23,43,-999,-999,-999,-999,-999,10.7,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,germani,-999,Germain's Swiftlet,-999,2,-999,11.225,-999,-999,-999,-999,-999,1.25,23,43,-999,-999,-999,-999,-999,11.225,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,hirundinaceus,-999,Mountain Swiftlet,-999,1,-999,10.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.1,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,inquietus,-999,Island Swiftlet,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,maximus,-999,Black-nest Swiftlet,-999,1,-999,16.8,-999,-999,-999,-999,-999,3.05,-999,-999,-999,-999,-999,-999,-999,16.8,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,mearnsi,-999,Philippine Swiftlet,-999,-999,-999,11.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,papuensis,-999,Three-toed Swiftlet,-999,-999,-999,20.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,pelewensis,-999,Palau Swiftlet,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,salangana,-999,Mossy-nest Swiftlet,-999,2,-999,10.05,-999,-999,-999,-999,-999,1.25,23,43,-999,-999,-999,-999,-999,10.05,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,sawtelli,-999,Atiu Swiftlet,-999,2,-999,8.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.6,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,spodiopygius,-999,White-rumped Swiftlet,-999,1.7,-999,9.3,-999,-999,-999,-999,-999,1.45,-999,-999,-999,-999,-999,11.1,10.5,9.3,-999,-999,-999,10.75,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,terraereginae,-999,Australian Swiftlet,-999,1,-999,11.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.875,-999,-999,-999,11,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,unicolor,-999,Indian Swiftlet,-999,2,-999,11.7,-999,-999,-999,-999,-999,2.28,-999,-999,-999,-999,-999,12,11.9,-999,-999,-999,-999,13.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,vanikorensis,-999,Uniform Swiftlet,-999,1.4,-999,10.675,-999,-999,-999,-999,-999,0.91,-999,35,-999,-999,-999,10.8,10.5,10.7,-999,-999,-999,13,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,vulcanorum,-999,Volcano Swiftlet,-999,2,-999,12.625,-999,-999,-999,-999,-999,1.765,23,43,-999,-999,-999,12,12.8,12.65,-999,-999,-999,12.75,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aerodramus,whiteheadi,-999,Whitehead's Swiftlet,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aeronautes,andecolus,-999,Andean Swift,-999,-999,-999,16.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aeronautes,montivagus,-999,White-tipped Swift,-999,-999,-999,20.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.6,20.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Aeronautes,saxatalis,-999,White-throated Swift,-999,4.35,1,31.95,10,-999,-999,-999,-999,2.1,24,-999,7.85,-999,1,31.2,31.2,32.05,-999,-999,38.65,16.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,acuticauda,-999,Dark-rumped Swift,-999,2.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,affinis,-999,Little Swift,-999,2.4,2,24.4,-999,-999,-999,-999,-999,2.42,22.1,40.5,-999,-999,-999,26.1,23.55,21.25,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,alexandri,-999,Cape Verde Swift,-999,2,-999,23.35,-999,-999,-999,-999,-999,2.38,-999,-999,-999,-999,-999,-999,-999,23.35,-999,-999,-999,13.75,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,apus,-999,Common Swift,728.468,2.3,1,39,21.08333333,-999,-999,2.9,-999,3.575,19.6,42.5,21,730,-999,40,40,40.25,-999,-999,-999,16.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,balstoni,-999,Malagasy Black Swift,728.468,2,1,40.3,21.08333333,-999,-999,2.9,-999,3.575,19.6,42.5,21,730,-999,40,40,41.55,-999,-999,-999,16.25,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,barbatus,-999,African Black Swift,728.468,2,1,40.1,21.08333333,-999,-999,2.9,-999,3.575,19.6,42.5,21,730,-999,40,40,41,-999,-999,-999,16.25,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,batesi,-999,Bates's Swift,-999,2,-999,-999,-999,-999,-999,-999,-999,2.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,berliozi,-999,Forbes-Watson's Swift,-999,2,-999,38.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40.1,37.6,39.1,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,bradfieldi,-999,Bradfield's Swift,-999,2,-999,42.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,caffer,-999,White-rumped Swift,726.936,2,3,22.1,10,-999,-999,-999,-999,2.75,21.8,44,10,-999,-999,22,-999,22.1,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,cooki,-999,Cook's Swift,-999,2.5,-999,44.425,-999,-999,-999,-999,-999,3.95,-999,-999,-999,-999,-999,43.6,45.25,40,-999,-999,-999,17.25,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,horus,-999,Horus Swift,-999,2.3,2,24.75,-999,-999,-999,-999,-999,2.42,22.1,40.5,-999,-999,-999,26.15,24.5,24.25,-999,-999,-999,13.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,leuconyx,-999,Blyth's Swift,-999,2,-999,44.425,-999,-999,-999,-999,-999,3.95,-999,-999,-999,-999,-999,43.6,45.25,40,-999,-999,-999,17.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,niansae,-999,Nyanza Swift,728.468,2.35,1.5,40.05,21.08333333,-999,-999,2.9,-999,3.55,20.5,44.45,21,730,-999,40,39.5,40.75,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,nipalensis,-999,House Swift,-999,2.4,2,24.575,-999,-999,-999,-999,-999,2.42,22.1,40.5,-999,-999,-999,26.1,23.55,24.25,-999,-999,-999,13.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,pacificus,-999,Pacific Swift,-999,2,-999,44.425,-999,-999,-999,-999,-999,3.95,-999,-999,-999,-999,-999,43.6,45.25,40,-999,-999,-999,17.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,pallidus,-999,Pallid Swift,-999,2.45,2,41.9,-999,-999,-999,-999,-999,3.5,21.4,46.4,-999,-999,-999,42,-999,41.6,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,salimalii,-999,Salim Ali's Swift,-999,2,-999,44.425,-999,-999,-999,-999,-999,3.95,-999,-999,-999,-999,-999,43.6,45.25,40,-999,-999,-999,17.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,sladeniae,-999,Fernando Po Swift,728.468,2,1,40.1,21.08333333,-999,-999,2.9,-999,3.575,19.6,42.5,21,730,-999,40,40,41,-999,-999,-999,16.25,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Apus,unicolor,-999,Plain Swift,-999,2,-999,23.35,-999,-999,-999,-999,-999,2.38,-999,-999,-999,-999,-999,-999,-999,23.35,-999,-999,-999,14.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Chaetura,brachyura,-999,Short-tailed Swift,-999,4,2,18.75,-999,-999,-999,-999,-999,1.77,17.5,35,-999,-999,-999,19.5,19.5,18.4,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Chaetura,chapmani,-999,Chapman's Swift,-999,2.25,-999,23.85,-999,-999,-999,-999,-999,1.76,17.5,-999,-999,-999,-999,-999,17,24.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Chaetura,cinereiventris,-999,Grey-rumped Swift,-999,2.9,-999,14.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.4,-999,-999,-999,10.7,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Chaetura,egregia,-999,Pale-rumped Swift,-999,2.9,-999,14.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.9,-999,-999,-999,10.7,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Chaetura,fumosa,-999,Costa Rican Swift,-999,-999,-999,17.16666667,-999,-999,-999,-999,-999,1.88,-999,-999,-999,-999,-999,15.4,14.2,17.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Chaetura,martinica,-999,Lesser Antillean Swift,-999,-999,-999,12.6,-999,-999,-999,-999,-999,1.86,-999,-999,-999,-999,-999,-999,-999,12.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Chaetura,meridionalis,-999,Sick's Swift,-999,3.75,-999,21.95,-999,-999,-999,-999,-999,1.72,-999,-999,-999,-999,-999,21.7,-999,22.2,-999,-999,-999,13.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Chaetura,pelagica,-999,Chimney Swift,365,4.5,1,23.5,15,-999,-999,1.25,-999,1.92,20,30,14,365,-999,-999,23,23.6,-999,-999,-999,13,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Chaetura,spinicaudus,-999,Band-rumped Swift,-999,-999,-999,15.7,-999,-999,-999,-999,-999,1.88,-999,-999,-999,-999,-999,15.4,14.2,15.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Chaetura,vauxi,-999,Vaux's Swift,365.125,4,1,18.225,5.1,-999,-999,1.5,-999,1.73,19,27.5,5.091666667,365,1,21.7,-999,18.225,-999,-999,-999,12.75,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Chaetura,viridipennis,-999,Mato Grosso Swift,-999,2.25,-999,23.85,-999,-999,-999,-999,-999,1.76,17.5,-999,-999,-999,-999,-999,17,24.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Collocalia,dodgei,-999,Bornean Swiftlet,-999,2,-999,6.1,-999,-999,-999,-999,-999,1.17,21.5,42,-999,-999,-999,-999,-999,6.1,-999,-999,-999,9.75,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Collocalia,esculenta,-999,Glossy Swiftlet,-999,2,-999,6.85,-999,-999,-999,-999,-999,1.17,21.5,42,-999,-999,-999,-999,-999,6.85,-999,-999,-999,9.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Collocalia,gigas,-999,-999,-999,-999,-999,36.5,-999,-999,-999,-999,-999,5.3,-999,-999,-999,-999,-999,-999,-999,36.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Collocalia,linchi,-999,Cave Swiftlet,-999,2,-999,6.1,-999,-999,-999,-999,-999,1.17,21.5,42,-999,-999,-999,-999,-999,6.1,-999,-999,-999,9.75,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Collocalia,troglodytes,-999,Pygmy Swiftlet,-999,-999,-999,5.475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Cypseloides,cherriei,-999,Spot-fronted Swift,-999,1,-999,22.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22.2,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Cypseloides,cryptus,-999,White-chinned Swift,-999,1,-999,35.025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34.7875,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Cypseloides,fumigatus,-999,Sooty Swift,-999,1,-999,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Cypseloides,lemosi,-999,White-chested Swift,-999,-999,-999,28.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Cypseloides,niger,-999,American Black Swift,365,1,1,42.45,16.1,-999,-999,3.3,-999,5.11,24,-999,6,365,-999,35,-999,45,-999,-999,-999,18,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Cypseloides,senex,-999,Great Dusky Swift,-999,-999,-999,83.4125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,83.4125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Cypseloides,storeri,-999,White-fronted Swift,-999,-999,-999,39.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Cypsiurus,balasiensis,-999,Asian Palm Swift,-999,2,-999,13.6,-999,-999,-999,-999,-999,1.36,20,31,-999,-999,-999,-999,-999,13.6,-999,-999,-999,14.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Cypsiurus,parvus,-999,African Palm Swift,-999,2.4,-999,13.6,-999,-999,-999,-999,-999,1.36,20,31,-999,-999,-999,-999,-999,13.6,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Hirundapus,caudacutus,-999,White-throated Needletail,-999,3.7,-999,113.1,-999,-999,-999,-999,-999,5.75,-999,-999,-999,-999,-999,114,122,101.85,-999,-999,-999,19.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Hirundapus,celebensis,-999,Purple Needletail,-999,-999,-999,183.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,183.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Hirundapus,cochinchinensis,-999,Silver-backed Needletail,-999,-999,-999,83.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,83.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Hirundapus,giganteus,-999,Brown-backed Needletail,-999,3.95,-999,127.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,127.75,-999,-999,-999,25,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Hydrochous,gigas,-999,Giant Swiftlet,-999,-999,-999,35.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Mearnsia,novaeguineae,-999,Papuan Spine-tailed Swift,-999,-999,-999,33.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Mearnsia,picina,-999,Philippine Spine-tailed Swift,-999,-999,-999,42.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Neafrapus,boehmi,-999,Bohm's Spinetail,-999,3,-999,14.025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.6,13.5,14.5,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Neafrapus,cassini,-999,Cassin's Spinetail,-999,-999,-999,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38.5,41.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Panyptila,cayennensis,-999,Lesser Swallow-tailed Swift,-999,2.5,-999,21.21666667,-999,-999,-999,-999,-999,1.91,-999,-999,-999,-999,-999,19.5,22,21.8,-999,-999,-999,13,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Panyptila,sanctihieronymi,-999,Great Swallow-tailed Swift,-999,-999,-999,48.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,48.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Rhaphidura,leucopygialis,-999,Silver-rumped Spinetail,-999,-999,-999,13.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Rhaphidura,sabini,-999,Sabine's Spinetail,-999,2.5,-999,17.775,-999,-999,-999,-999,-999,1.42,-999,-999,-999,-999,-999,19.2,19.9,16,-999,-999,-999,11.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Schoutedenapus,myoptilus,-999,Scarce Swift,-999,2,-999,23,-999,-999,-999,-999,-999,2.38,-999,-999,-999,-999,-999,22,-999,23.5,-999,-999,-999,14.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Streptoprocne,biscutata,-999,Biscutate Swift,-999,-999,-999,106,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,85,107,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Streptoprocne,phelpsi,-999,Tepui Swift,-999,-999,-999,21.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Streptoprocne,rutila,-999,Chestnut-collared Swift,-999,2,2,20.6,-999,-999,-999,-999,-999,-999,23,40.5,-999,-999,-999,19.6,20.6,20.6,-999,-999,-999,13,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Streptoprocne,semicollaris,-999,White-naped Swift,-999,2,-999,175,-999,-999,-999,-999,-999,12.5,-999,-999,-999,-999,-999,-999,-999,175,-999,-999,-999,22,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Streptoprocne,zonaris,-999,White-collared Swift,-999,2,-999,86.66666667,-999,-999,-999,-999,-999,9.1,-999,-999,-999,-999,-999,88,83,89,-999,-999,-999,22,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Tachornis,furcata,-999,Pygmy Palm Swift,-999,-999,-999,6.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Tachornis,phoenicobia,-999,Antillean Palm Swift,-999,4,-999,10.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.1,-999,-999,-999,9.5,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Tachornis,squamata,-999,Neotropical Palm Swift,-999,3,-999,10.3,-999,-999,-999,-999,-999,1.01,-999,-999,-999,-999,-999,10.2,9.8,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Tachymarptis,aequatorialis,-999,Mottled Swift,-999,1.5,-999,92.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,92.8,-999,-999,-999,23,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Tachymarptis,melba,-999,Alpine Swift,728.468,2.6,1,97.83333333,26,-999,-999,-999,-999,6.2,20,50,26,730,-999,98,94,99.83333335,-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Telacanthura,melanopygia,-999,Black Spinetail,-999,-999,-999,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Telacanthura,ussheri,-999,Mottled Spinetail,-999,4,-999,32.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31.5,31,32.775,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Zoonavena,sylvatica,-999,White-rumped Spinetail,-999,3.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Apodidae,Zoonavena,thomensis,-999,Sao Tome Spinetail,-999,2.75,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Hemiprocnidae,Hemiprocne,comata,-999,Whiskered Treeswift,-999,1,-999,20.7625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.7625,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Hemiprocnidae,Hemiprocne,coronata,-999,Crested Treeswift,-999,1,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,-999,-999,23,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Hemiprocnidae,Hemiprocne,longipennis,-999,Grey-rumped Treeswift,-999,-999,-999,42.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Hemiprocnidae,Hemiprocne,mystacea,-999,Moustached Treeswift,-999,1,-999,69,-999,-999,-999,-999,-999,7,-999,-999,-999,-999,-999,60,-999,70.1,-999,-999,-999,29,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Trochilidae,Abeillia,abeillei,-999,Emerald-chinned Hummingbird,-999,2,-999,2.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Trochilidae,Adelomyia,melanogenys,-999,Speckled Hummingbird,-999,2,-999,4.075,-999,-999,-999,-999,-999,0.4,-999,-999,-999,-999,-999,2.8,3.6,4.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Apodiformes,Trochilidae,Aglaeactis,castelnaudii,-999,White-tufted Sunbeam,-999,-999,-999,6.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.2,7.2,6.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
