SCIENTIFIC_NAME,Order,Family,brain_size_mm3,body_mass_g,brain_residual,migration_status,diet_breadth,development_mode,development_time_days
Ptiloprora_guisei,PASSERIFORMES (MELIPHAGIDA),Meliphagidae,0.95,26.18,0.410536893,Resident,0.071259387,altricial,NA
Ptiloris_magnificus,PASSERIFORMES (CORVIDA),Paradisaeidae,2.8,163,0.465895114,Resident,0.071259387,altricial,NA
Ptiloris_paradiseus,PASSERIFORMES (CORVIDA),Paradisaeidae,2.78,125.5,0.605343095,Resident,0.071259387,altricial,45
Ptiloris_victoriae,PASSERIFORMES (CORVIDA),Paradisaeidae,2.54,95.5,0.668253675,Resident,0.117637979,altricial,32.25
Ptilorrhoa_caerulescens,PASSERIFORMES (PASSERIDA),Eupetidae,1.1,53.9,0.152171561,Resident,0,altricial,NA
Ptychoramphus_aleuticus,CHARADRIIFORMES,Alcidae,2.06,191.8,0.067738837,Migrant,0.012588441,precocial,80.5
Puffinus_gavia,PROCELLARIIFORMES,Procellariidae,2.92,229,0.317205171,Migrant,0.014161996,precocial,NA
Puffinus_griseus,PROCELLARIIFORMES,Procellariidae,5.31,770,0.235156183,Migrant,0.014161996,precocial,151.25
Puffinus_pacificus,PROCELLARIIFORMES,Procellariidae,3.97,383.4,0.33537864,Migrant,0.012588441,precocial,160.5
Puffinus_tenuirostris,PROCELLARIIFORMES,Procellariidae,4.5,556.7,0.251543135,Migrant,0.014161996,precocial,147.25
Pulsatrix_perspicillata,STRIGIFORMES,Strigidae,10.6,1000,0.779846561,Resident,NA,altricial,NA
Purpureicephalus_spurius,PSITTACIFORMES,Psittacidae,3.49,116,0.87693712,Resident,NA,altricial,NA
Pycnonotus_barbatus,PASSERIFORMES (PASSERIDA),Pycnonotidae,1.16,43,0.331981775,Resident,0.160297455,altricial,28
Pycnonotus_jocosus,PASSERIFORMES (PASSERIDA),Pycnonotidae,0.93,27.4,0.363716869,Resident,0.169381079,altricial,25.5
Pycnoptilus_floccosus,PASSERIFORMES (MELIPHAGIDA),Acanthizidae,1.18,31.2,0.528968836,Resident,0.073084121,altricial,NA
Pygochelidon_cyanoleuca,PASSERIFORMES (PASSERIDA),Hirundinidae,0.43,9.7,0.174655571,Migrant,0,altricial,40.75
Pygoscelis_adeliae,SPHENISCIFORMES,Spheniscidae,19.66,4850,0.512096914,Migrant,0.012588441,altricial,85.3
Pyriglena_leuconota,PASSERIFORMES (SUBOSCINES),Thamnophilidae,0.93,32.8,0.262838162,Resident,0.003370399,altricial,NA
Pyrilia_barrabandi,PSITTACIFORMES,Psittacidae,4,140,0.907871185,Resident,NA,altricial,NA
Pyrilia_caica,PSITTACIFORMES,Psittacidae,3.35,135.8,0.74761851,Resident,0.055977909,altricial,NA
Pyrilia_haematotis,PSITTACIFORMES,Psittacidae,3.93,149,0.855276607,Resident,0.135863802,altricial,NA
Pyrocephalus_rubinus,PASSERIFORMES (SUBOSCINES),Tyrannidae,0.46,14.4,0.020525847,Migrant,0,altricial,28.75
Pyrrhocorax_pyrrhocorax,PASSERIFORMES (CORVIDA),Corvidae,6.38,277.75,0.990556735,Resident,0.057821531,altricial,57.5
Pyrrholaemus_brunneus,PASSERIFORMES (MELIPHAGIDA),Acanthizidae,0.57,12.5,0.314287822,Resident,0.17491013,altricial,NA
Pyrrhura_frontalis,PSITTACIFORMES,Psittacidae,2.81,80.13,0.867679925,Resident,0.153910555,altricial,75
Pyrrhura_hoffmanni,PSITTACIFORMES,Psittacidae,3.5,82.2,1.072955367,Resident,NA,altricial,NA
Pyrrhura_melanura,PSITTACIFORMES,Psittacidae,3.28,83,1.00260436,Resident,0.169333175,altricial,74
Pyrrhura_perlata,PSITTACIFORMES,Psittacidae,2.9,75,0.936309543,Resident,0.007861001,altricial,79.3
Pyrrhura_picta,PSITTACIFORMES,Psittacidae,2.45,62.1,0.873532279,Resident,0.135863802,altricial,73
Pytilia_melba,PASSERIFORMES (PASSERIDA),Estrildidae,0.57,15.4,0.197284401,Resident,0.057821531,altricial,32.75
Querula_purpurata,PASSERIFORMES (SUBOSCINES),Cotingidae,2.13,107.68,0.424895199,Resident,0.071259387,altricial,57.5
Quiscalus_major,PASSERIFORMES (PASSERIDA),Icteridae,3.19,158.5,0.611996382,Resident,0.122488858,altricial,34.6
Quiscalus_mexicanus,PASSERIFORMES (PASSERIDA),Icteridae,2.96,169,0.501193096,Resident,0.132476474,altricial,30.25
Quiscalus_quiscula,PASSERIFORMES (PASSERIDA),Icteridae,2.59,110.21,0.607407344,Migrant,0.111312137,altricial,30.085
Rallina_eurizonoides,GRUIFORMES,Rallidae,1.71,109,0.198433867,Migrant,NA,precocial,NA
Rallus_aquaticus,GRUIFORMES,Rallidae,1.73,95.28,0.285504374,Migrant,0.130209207,precocial,48.25
Rallus_longirostris,GRUIFORMES,Rallidae,2.39,289.88,-0.01528948,Resident,0.075446587,precocial,55.3
Ramphastos_sulfuratus,PICIFORMES,Ramphastidae,4.86,410.25,0.499692017,Resident,0.075396781,altricial,63
Ramphastos_toco,PICIFORMES,Ramphastidae,6.17,618,0.508582936,Resident,NA,altricial,NA
Ramphastos_tucanus,PICIFORMES,Ramphastidae,5.98,595,0.498573929,Resident,NA,altricial,63.8
Ramphastos_vitellinus,PICIFORMES,Ramphastidae,4.81,361.25,0.56068169,Resident,0.104821446,altricial,60.15
Ramphocaenus_melanurus,PASSERIFORMES (PASSERIDA),Polioptilidae,0.51,9.83,0.337815211,Resident,0,altricial,28
Ramphocelus_carbo,PASSERIFORMES (PASSERIDA),Thraupidae,1.13,24.25,0.626992943,Resident,0.090863306,altricial,24
Ramphocelus_flammigerus,PASSERIFORMES (PASSERIDA),Thraupidae,1.19,33,0.505953069,Resident,0.071259387,altricial,25.5
Ramsayornis_modestus,PASSERIFORMES (MELIPHAGIDA),Meliphagidae,0.51,11.25,0.26214773,Resident,0.122978767,altricial,27.7
Recurvirostra_americana,CHARADRIIFORMES,Recurvirostridae,2.1,325.7,-0.209983423,Migrant,0.155475671,precocial,40
Recurvirostra_avosetta,CHARADRIIFORMES,Recurvirostridae,1.83,304,-0.30893861,Migrant,0.023888683,precocial,62.5
Recurvirostra_novaehollandiae,CHARADRIIFORMES,Recurvirostridae,1.99,325,-0.262579564,Resident,0.17491013,precocial,NA
Regulus_calendula,PASSERIFORMES (PASSERIDA),Reguliidae,0.31,6.2,0.098440922,Migrant,0.073084121,altricial,27.5
Regulus_satrapa,PASSERIFORMES (PASSERIDA),Reguliidae,0.36,6.2,0.247972656,Migrant,0,altricial,31.5
Reinwardtoena_browni,COLUMBIFORMES,Columbidae,2.1,315,-0.191250619,Resident,0,altricial,28
Reinwardtoena_reinwardtsi,COLUMBIFORMES,Columbidae,2,256.5,-0.124829038,Resident,0.169333175,altricial,NA
Rhagologus_leucostigma,PASSERIFORMES (CORVIDA),Pachycephalidae,1.04,25.6,0.513614598,Resident,0.071259387,altricial,NA
Rhea_americana,RHEIFORMES,Rheidae,18.88,23000,-0.401270577,Resident,0.13249159,precocial,37.6
Rhinocrypta_lanceolata,PASSERIFORMES (SUBOSCINES),Rhinocryptidae,1.4,61.9,0.315725506,Resident,0,altricial,38.8
Rhinomyias_gularis,PASSERIFORMES (PASSERIDA),Muscicapidae,1.05,25.1,0.534245433,Resident,0.17491013,altricial,NA
Rhinoplax_vigil,BUCEROTIFORMES,Bucerotidae,20,2892.5,0.819093664,Resident,NA,altricial,NA
Rhinopomastus_cyanomelas,BUCEROTIFORMES,Phoeniculidae,1.05,28,0.472930089,Resident,0.163739954,altricial,37.5
Rhinopomastus_minor,BUCEROTIFORMES,Phoeniculidae,0.98,29,0.384258216,Resident,NA,altricial,NA
Rhipidura_atra,PASSERIFORMES (CORVIDA),Rhipiduridae,0.57,10.5,0.412064152,Resident,0,altricial,NA
Rhipidura_fuliginosa,PASSERIFORMES (CORVIDA),Rhipiduridae,0.34,7.1,0.114801145,Resident,0.073084121,altricial,26.5
Rhipidura_leucophrys,PASSERIFORMES (CORVIDA),Rhipiduridae,0.58,20.1,0.065307373,Resident,0,altricial,26.4
Rhipidura_rufifrons,PASSERIFORMES (CORVIDA),Rhipiduridae,0.36,9.47,0.010431755,Resident,0,altricial,26.75
Rhipidura_rufiventris,PASSERIFORMES (CORVIDA),Rhipiduridae,0.55,15.55,0.15613047,Resident,0,altricial,NA
Rhodinocichla_rosea,PASSERIFORMES (PASSERIDA),Thraupidae,1.35,46.7,0.437376156,Resident,0.075027479,altricial,NA
Rhodospingus_cruentus,PASSERIFORMES (PASSERIDA),Emberizidae,0.52,10.8,0.304458545,Resident,0.057821531,altricial,NA
Rhodostethia_rosea,CHARADRIIFORMES,Laridae,2.15,223.42,0.024923397,Migrant,NA,precocial,41.75
Rhyacornis_fuliginosa,PASSERIFORMES (PASSERIDA),Muscicapidae,0.62,20.4,0.123690536,Resident,0.073084121,altricial,NA
Rhynchopsitta_pachyrhyncha,PSITTACIFORMES,Psittacidae,11.2,325,1.465199576,Resident,0.150518377,altricial,NA
Rhynchotus_rufescens,TINAMIFORMES,Tinamidae,3.66,844.5,-0.188764197,Resident,NA,precocial,NA
Rhynochetos_jubatus,EURYPYGIFORMES,Rhynochetidae,6.7,860,0.405680655,Resident,0.016332776,precocial,36
Riparia_riparia,PASSERIFORMES (PASSERIDA),Hirundinidae,0.41,13.45,-0.056269798,Migrant,0,altricial,34.6
Rissa_brevirostris,CHARADRIIFORMES,Laridae,4.07,377,0.369695751,Migrant,0.014161996,precocial,68
Rissa_tridactyla,CHARADRIIFORMES,Laridae,4.31,387.25,0.411947193,Migrant,0.014161996,precocial,69.7
Rollandia_rolland,PODICIPEDIFORMES,Podicipedidae,1.98,336,-0.286283934,Resident,0.014161996,precocial,NA
Rollulus_rouloul,GALLIFORMES,Phasianidae,1.85,238,-0.160810669,Resident,NA,precocial,17.6
Rostratula_benghalensis,CHARADRIIFORMES,Rostratulidae,1.42,121,-0.045973449,Resident,0.17491013,precocial,19.1
Rostrhamus_sociabilis,ACCIPITRIFORMES,Accipitridae,5.09,370.75,0.602705491,Resident,0.00376014,altricial,57.85
Rupicola_peruvianus,PASSERIFORMES (SUBOSCINES),Cotingidae,3.36,244,0.421982269,Resident,0.078365211,altricial,71
Rynchops_niger,CHARADRIIFORMES,Laridae,2.64,301.5,0.062155201,Migrant,0.012588441,precocial,41.5
Sagittarius_serpentarius,ACCIPITRIFORMES,Accipitridae,15,4017,0.347238897,Resident,0.007989782,altricial,126.75
Sakesphorus_luctuosus,PASSERIFORMES (SUBOSCINES),Thamnophilidae,1.15,31.4,0.49963298,Resident,0,altricial,NA
Salpinctes_obsoletus,PASSERIFORMES (PASSERIDA),Troglodytidae,0.75,16.5,0.433030459,Migrant,0.009062627,altricial,28
Saltator_maximus,PASSERIFORMES (PASSERIDA),Cardinalidae,1.39,47.65,0.45528178,Resident,0.070585807,altricial,27.4
Sarcops_calvus,PASSERIFORMES (PASSERIDA),Sturnidae,2.8,142,0.543241583,Resident,0.023556822,altricial,33
Sarcoramphus_papa,ACCIPITRIFORMES,Cathartidae,18.56,3400,0.653715386,Resident,NA,altricial,136
Sarkidiornis_melanotos,ANSERIFORMES,Anatidae,6.99,2003.75,-0.026290158,Resident,NA,precocial,64.05
Sasia_abnormis,PICIFORMES,Picidae,0.58,8.1,0.574988213,Resident,0,altricial,NA
Saxicola_torquatus,PASSERIFORMES (PASSERIDA),Muscicapidae,0.61,12.6,0.377641916,Migrant,0.071118909,altricial,27.5
Sayornis_nigricans,PASSERIFORMES (SUBOSCINES),Tyrannidae,0.49,18.65,-0.061326637,Migrant,0.025215052,altricial,35.25
Sayornis_phoebe,PASSERIFORMES (SUBOSCINES),Tyrannidae,0.59,18.3,0.1350148,Migrant,0.015869366,altricial,32
Sayornis_saya,PASSERIFORMES (SUBOSCINES),Tyrannidae,0.61,20.9,0.093850805,Migrant,0.023556822,altricial,31.3
Scenopoeetes_dentirostris,PASSERIFORMES (CLIMACTERIDA),Ptilonorhynchidae,3.5,146,0.750806522,Resident,0.053429668,altricial,NA
Schiffornis_turdina,PASSERIFORMES (SUBOSCINES),Cotingidae,1.07,31.7,0.422197215,Resident,0.071259387,altricial,40.5
Schistochlamys_melanopis,PASSERIFORMES (PASSERIDA),Thraupidae,1.22,33,0.530850621,Resident,NA,altricial,NA
Schistocichla_leucostigma,PASSERIFORMES (SUBOSCINES),Thamnophilidae,0.98,23.2,0.509395778,Resident,0,altricial,NA
Scissirostrum_dubium,PASSERIFORMES (PASSERIDA),Sturnidae,1.3,50,0.361345465,Resident,0.184667863,altricial,37
Sclerurus_mexicanus,PASSERIFORMES (SUBOSCINES),Furnariidae,0.79,21.13,0.346287087,Resident,0,altricial,36
Scolopax_minor,CHARADRIIFORMES,Scolopacidae,2.02,197.5,0.031707277,Migrant,0,precocial,28.05
Scolopax_rusticola,CHARADRIIFORMES,Scolopacidae,2.78,309.5,0.099141096,Migrant,0.080595982,precocial,39.8
Scopus_umbretta,PELECANIFORMES,Scopidae,4.25,504,0.250155811,Resident,0.028608359,altricial,78.5
Scytalopus_unicolor,PASSERIFORMES (SUBOSCINES),Rhinocryptidae,0.9,17.5,0.582354618,Resident,NA,altricial,NA
Scythrops_novaehollandiae,CUCULIFORMES,Cuculidae,5.35,765,0.246314302,Migrant,0.062707663,altricial,NA
Seiurus_aurocapilla,PASSERIFORMES (PASSERIDA),Parulidae,0.7,18.8,0.290855942,Migrant,0.095099493,altricial,20.95
Selasphorus_rufus,APODIFORMES,Trochilidae,0.16,3.5,-0.24230323,Migrant,0.040654138,altricial,36
Selenidera_maculirostris,PICIFORMES,Ramphastidae,2.91,164,0.500998835,Resident,NA,altricial,NA
Seleucidis_melanoleucus,PASSERIFORMES (CORVIDA),Paradisaeidae,3.41,175,0.623151554,Resident,0.116172761,altricial,41
Semnornis_ramphastinus,PICIFORMES,Ramphastidae,1.91,97.7,0.370420578,Resident,NA,altricial,59.5
Sericornis_citreogularis,PASSERIFORMES (MELIPHAGIDA),Acanthizidae,0.79,17.63,0.447842299,Resident,0.165418052,altricial,41.5
Sericornis_frontalis,PASSERIFORMES (MELIPHAGIDA),Acanthizidae,0.76,11.4,0.653627594,Resident,0.165418052,altricial,30.5
Sericornis_magnirostra,PASSERIFORMES (MELIPHAGIDA),Acanthizidae,0.6,8.46,0.584503575,Resident,0,altricial,NA
Sericornis_perspicillatus,PASSERIFORMES (MELIPHAGIDA),Acanthizidae,0.55,8.5,0.494846939,Resident,0,altricial,NA
Sericulus_chrysocephalus,PASSERIFORMES (CLIMACTERIDA),Ptilonorhynchidae,3.34,100,0.916239237,Resident,0.159097201,altricial,41.5
Serinus_flaviventris,PASSERIFORMES (PASSERIDA),Fringillidae,0.72,16.3,0.399047501,Resident,0.057821531,altricial,NA
Setophaga_ruticilla,PASSERIFORMES (PASSERIDA),Parulidae,0.36,8.25,0.087774054,Migrant,0.073084121,altricial,20.5
Sialia_mexicana,PASSERIFORMES (PASSERIDA),Turdidae,0.84,26.45,0.281722831,Migrant,0.112470407,altricial,35.5
Sialia_sialis,PASSERIFORMES (PASSERIDA),Turdidae,0.99,27.5,0.424194259,Migrant,0.069572774,altricial,33.5
Sicalis_flaveola,PASSERIFORMES (PASSERIDA),Emberizidae,0.7,15.4,0.402728375,Resident,0,altricial,25.5
Sigelus_silens,PASSERIFORMES (PASSERIDA),Muscicapidae,1,25.7,0.47220755,Resident,0.055911912,altricial,30.5
Sitta_canadensis,PASSERIFORMES (SUBOSCINES),Sittidae,0.57,9.8,0.45075494,Resident,0.174513509,altricial,31.5
Sitta_carolinensis,PASSERIFORMES (SUBOSCINES),Sittidae,0.86,21,0.434647411,Resident,0.162008151,altricial,26
Sitta_pygmaea,PASSERIFORMES (SUBOSCINES),Sittidae,0.55,10.6,0.371030447,Resident,0.17491013,altricial,33
Sittasomus_griseicapillus,PASSERIFORMES (SUBOSCINES),Dendrocolaptidae,0.55,12.23,0.290815626,Resident,0,altricial,NA
Smicrornis_brevirostris,PASSERIFORMES (MELIPHAGIDA),Acanthizidae,0.29,5.3,0.119705862,Resident,0.057821531,altricial,38
Smithornis_capensis,PASSERIFORMES (SUBOSCINES),Eurylaimidae,0.78,23.2,0.281137126,Resident,0,altricial,NA
Somateria_mollissima,ANSERIFORMES,Anatidae,8.32,2066.5,0.130598936,Migrant,0.049979556,precocial,82.25
Somateria_spectabilis,ANSERIFORMES,Anatidae,7.39,1318.5,0.264063715,Migrant,0.069429823,precocial,38.05
Speculanas_specularis,ANSERIFORMES,Anatidae,6.1,1217,0.117147665,Migrant,0.156120058,precocial,NA
Spermophaga_haematina,PASSERIFORMES (PASSERIDA),Estrildidae,0.88,22.3,0.423953264,Resident,0.17491013,altricial,35
Sphecotheres_viridis,PASSERIFORMES (CORVIDA),Oriolidae,2.24,121.5,0.407532989,Resident,0,altricial,30.5
Spheniscus_humboldti,SPHENISCIFORMES,Spheniscidae,15.98,4379,0.362138509,Migrant,NA,altricial,119
Sphyrapicus_nuchalis,PICIFORMES,Picidae,1.27,45.64,0.389164092,Migrant,0.073364564,altricial,39.5
Sphyrapicus_varius,PICIFORMES,Picidae,1.3,49.91,0.362355803,Migrant,0.073251239,altricial,39.5
Spindalis_zena,PASSERIFORMES (PASSERIDA),Thraupidae,1.31,25.8,0.740056844,Resident,0.007861001,altricial,NA
Spiza_americana,PASSERIFORMES (PASSERIDA),Cardinalidae,0.91,26.28,0.365381518,Migrant,0.167913725,altricial,22.75
Spizaetus_melanoleucus,ACCIPITRIFORMES,Accipitridae,8.1,765,0.661081803,Resident,NA,altricial,NA
Spizaetus_ornatus,ACCIPITRIFORMES,Accipitridae,7.6,1215,0.3379295,Resident,0.00163104,altricial,125
Spizaetus_tyrannus,ACCIPITRIFORMES,Accipitridae,9.1,1013,0.620023632,Resident,NA,altricial,NA
Spizella_arborea,PASSERIFORMES (PASSERIDA),Emberizidae,0.74,17.85,0.375504846,Migrant,0,altricial,24.6
Spiziapteryx_circumcincta,FALCONIFORMES,Falconidae,3.38,168.5,0.63554115,Resident,NA,altricial,NA
Sporophila_americana,PASSERIFORMES (PASSERIDA),Emberizidae,0.6,12,0.388473845,Resident,0.143626284,altricial,24
Stachyris_whiteheadi,PASSERIFORMES (PASSERIDA),Timaliidae,0.82,19.06,0.441377426,Resident,0.184667863,altricial,NA
Stagonopleura_bella,PASSERIFORMES (PASSERIDA),Estrildidae,0.64,14,0.366565592,Resident,0.17491013,altricial,41
Starnoenas_cyanocephala,COLUMBIFORMES,Columbidae,1.63,251,-0.317240588,Resident,0.184667863,altricial,NA
Steatornis_caripensis,CAPRIMULGIFORMES,Steatornithidae,3.9,370,0.337539807,Resident,NA,precocial,141.5
Steganopus_tricolor,CHARADRIIFORMES,Scolopacidae,0.65,59.95,-0.433579025,Migrant,0.057821531,precocial,23.1
Stelgidopteryx_ruficollis,PASSERIFORMES (PASSERIDA),Hirundinidae,0.53,15.2,0.131855791,Resident,0,altricial,35
Stephanoaetus_coronatus,ACCIPITRIFORMES,Accipitridae,14.06,3637.5,0.338175061,Resident,0.004679129,altricial,161.75
Stercorarius_longicaudus,CHARADRIIFORMES,Stercorariidae,2.96,288.5,0.201282508,Migrant,0.045836439,precocial,48.5
Stercorarius_parasiticus,CHARADRIIFORMES,Stercorariidae,3.89,445.5,0.230836198,Migrant,0.0530902,precocial,40.75
Stercorarius_pomarinus,CHARADRIIFORMES,Stercorariidae,4.79,694,0.190371659,Migrant,0.019293872,precocial,43.65
Sterna_albifrons,CHARADRIIFORMES,Laridae,1.03,57,0.055060141,Migrant,0.014161996,precocial,40.75
Sterna_aleutica,CHARADRIIFORMES,Laridae,1.72,132.4,0.095201707,Migrant,0,precocial,NA
Sterna_anaethetus,CHARADRIIFORMES,Laridae,1.96,133.5,0.221181973,Migrant,0.014161996,precocial,88
Sterna_bergii,CHARADRIIFORMES,Laridae,3.36,342,0.232634379,Resident,0.018112354,precocial,48
Sterna_caspia,CHARADRIIFORMES,Laridae,4.69,666,0.19236861,Migrant,0.010434624,precocial,60.5
Sterna_dougallii,CHARADRIIFORMES,Laridae,1.53,63.2,0.392865394,Migrant,0.004681652,precocial,51.5
Sterna_forsteri,CHARADRIIFORMES,Laridae,1.97,149,0.164670724,Migrant,0.014161996,precocial,NA
Sterna_fuscata,CHARADRIIFORMES,Laridae,2.32,185.54,0.205208682,Migrant,0.014161996,precocial,57.9
Sterna_hirundo,CHARADRIIFORMES,Laridae,1.88,139,0.156868646,Migrant,0.004681652,precocial,36
Sterna_lunata,CHARADRIIFORMES,Laridae,2.04,108.8,0.375920229,Migrant,0.020002776,precocial,78
Sterna_maxima,CHARADRIIFORMES,Laridae,3.84,438.4,0.226908849,Migrant,0.012588441,precocial,59.75
Sterna_paradisaea,CHARADRIIFORMES,Laridae,1.55,106.3,0.114261597,Migrant,0.032330149,precocial,44.1
Sterna_sandvicensis,CHARADRIIFORMES,Laridae,2.44,192,0.236446429,Migrant,0.004681652,precocial,51.5
Sterna_sumatrana,CHARADRIIFORMES,Laridae,1.31,106,-0.052381286,Migrant,NA,precocial,50
Sterna_trudeaui,CHARADRIIFORMES,Laridae,2.08,153,0.204148736,Resident,0.014161996,precocial,NA
Sterna_vittata,CHARADRIIFORMES,Laridae,2.01,139,0.223731592,Migrant,0.014161996,precocial,54.3
Stictonetta_naevosa,ANSERIFORMES,Anatidae,4.41,905.5,-0.041463853,Resident,0.132494798,precocial,57.8
Stigmatopelia_chinensis,COLUMBIFORMES,Columbidae,1.35,161.5,-0.258435138,Resident,0,altricial,30
Stigmatopelia_senegalensis,COLUMBIFORMES,Columbidae,1.24,101,-0.080200276,Resident,0.146914047,altricial,32
Stigmatura_budytoides,PASSERIFORMES (SUBOSCINES),Tyrannidae,0.53,11.1,0.30814156,Resident,0,altricial,NA
Stiltia_isabella,CHARADRIIFORMES,Glareolidae,1.05,65.5,-0.00365823,Migrant,0.17491013,precocial,20.6
Stipiturus_malachurus,PASSERIFORMES (MELIPHAGIDA),Maluridae,0.4,7.3,0.261741462,Resident,0,altricial,NA
Strepera_fuliginosa,PASSERIFORMES (CORVIDA),Cracticidae,5.7,377,0.706518926,Resident,0.155399523,altricial,NA
Strepera_graculina,PASSERIFORMES (CORVIDA),Cracticidae,5.34,299.5,0.770334356,Resident,0.168600907,altricial,51.5
Strepera_versicolor,PASSERIFORMES (CORVIDA),Cracticidae,5.97,396.5,0.72451836,Resident,0.155399523,altricial,55
Streptopelia_capicola,COLUMBIFORMES,Columbidae,1.49,153,-0.129443038,Resident,0.111883068,altricial,30.5
Streptopelia_decipiens,COLUMBIFORMES,Columbidae,1.6,146,-0.031952817,Resident,0.184667863,altricial,30
Streptopelia_orientalis,COLUMBIFORMES,Columbidae,1.49,233,-0.365313286,Migrant,0.12496148,altricial,NA
Streptopelia_semitorquata,COLUMBIFORMES,Columbidae,1.59,236,-0.307529825,Resident,0.15523341,altricial,30.5
Streptopelia_tranquebarica,COLUMBIFORMES,Columbidae,1.06,103,-0.24803906,Resident,0.11258085,altricial,NA
Streptopelia_turtur,COLUMBIFORMES,Columbidae,1.39,145.1,-0.169185051,Migrant,0,altricial,32.5
Streptopelia_vinacea,COLUMBIFORMES,Columbidae,1.2,110,-0.160859388,Resident,NA,altricial,NA
Streptoprocne_zonaris,APODIFORMES,Apodidae,1.48,76.8,0.250340809,Resident,0,altricial,82.5
Strigops_habroptila,PSITTACIFORMES,Psittacidae,16.5,1750,0.908523773,Resident,0.135863802,altricial,105.75
Strix_aluco,STRIGIFORMES,Strigidae,9.08,475,1.042544493,Resident,0.01307636,altricial,61.85
Strix_nebulosa,STRIGIFORMES,Strigidae,14.66,1037.59,1.083421556,Resident,0.00598835,altricial,74.6
Strix_nigrolineata,STRIGIFORMES,Strigidae,7.4,458.5,0.857776898,Resident,0.002847657,altricial,NA
Strix_uralensis,STRIGIFORMES,Strigidae,11.21,784.5,0.97190838,Resident,NA,altricial,64.25
Strix_varia,STRIGIFORMES,Strigidae,12.55,716.5,1.135669059,Resident,0.023867344,altricial,64.75
Strix_virgata,STRIGIFORMES,Strigidae,6.1,329.5,0.849862995,Resident,0.007989782,altricial,NA
Strix_woodfordii,STRIGIFORMES,Strigidae,5.5,286.25,0.825232085,Resident,NA,altricial,NA
Struthidea_cinerea,PASSERIFORMES (CORVIDA),Corcoracidae,2.98,132,0.646497523,Resident,0.174836854,altricial,36
Sturnella_neglecta,PASSERIFORMES (PASSERIDA),Icteridae,1.94,103.49,0.353718476,Migrant,0.183781705,altricial,25
Sturnus_vulgaris,PASSERIFORMES (PASSERIDA),Sturnidae,1.97,86,0.472882543,Migrant,0.142349828,altricial,33.2
Sula_leucogaster,SULIFORMES,Sulidae,9.04,1298.5,0.474166876,Migrant,0.004681652,altricial,139.8
Surnia_ulula,STRIGIFORMES,Strigidae,7.48,320.5,1.069337687,Resident,0.008120562,altricial,55.5
Sylvia_atricapilla,PASSERIFORMES (PASSERIDA),Sylviidae,0.65,18.7,0.219738878,Migrant,0.097518967,altricial,22.75
Sylvia_borin,PASSERIFORMES (PASSERIDA),Sylviidae,0.62,17.6,0.206483916,Migrant,0.071741406,altricial,22.05
Syma_megarhyncha,CORACIIFORMES,Alcedinidae,1.35,56,0.335531748,Resident,0.010195456,altricial,NA
Syma_torotoro,CORACIIFORMES,Alcedinidae,1.11,35,0.403362379,Resident,0.010195456,altricial,NA
Synallaxis_brachyura,PASSERIFORMES (SUBOSCINES),Furnariidae,0.86,18.3,0.511824652,Resident,0.17491013,altricial,34
Syndactyla_guttulata,PASSERIFORMES (SUBOSCINES),Furnariidae,1.19,34.83,0.475686164,Resident,0,altricial,NA
Synthliboramphus_antiquus,CHARADRIIFORMES,Alcidae,2.43,218,0.161118984,Migrant,0.014161996,precocial,35.8
Syrigma_sibilatrix,PELECANIFORMES,Ardeidae,4.61,463,0.379047614,Resident,0.010195456,altricial,70
Syrmaticus_reevesii,GALLIFORMES,Phasianidae,4.38,1239,-0.224139448,Resident,NA,precocial,24.6
Tachornis_phoenicobia,APODIFORMES,Apodidae,0.28,9.96,-0.2691737,Resident,0,altricial,NA
Tachybaptus_novaehollandiae,PODICIPEDIFORMES,Podicipedidae,1.66,152.3,-0.018829944,Migrant,0.014161996,precocial,23.1
Tachycineta_bicolor,PASSERIFORMES (PASSERIDA),Hirundinidae,0.55,21.2,-0.017682323,Migrant,0.073084121,altricial,35
Tachycineta_thalassina,PASSERIFORMES (PASSERIDA),Hirundinidae,0.46,14.15,0.030347359,Migrant,0,altricial,35.5
Tachyeres_leucocephalus,ANSERIFORMES,Anatidae,10.2,3500,0.038838342,Resident,0,precocial,114
Tachyeres_patachonicus,ANSERIFORMES,Anatidae,9.08,2780,0.051682422,Resident,0.059115858,precocial,119
Tachyeres_pteneres,ANSERIFORMES,Anatidae,10.63,4725,-0.088166036,Resident,0.014161996,precocial,119
Tachyphonus_delatrii,PASSERIFORMES (PASSERIDA),Thraupidae,0.74,16.8,0.409502769,Resident,0,altricial,NA
Tadorna_radjah,ANSERIFORMES,Anatidae,5.18,886.5,0.131358797,Resident,0.056692577,precocial,30.1
Tadorna_tadorna,ANSERIFORMES,Anatidae,5.33,1152,0.012991694,Migrant,0.170245884,precocial,53.8
Tadorna_tadornoides,ANSERIFORMES,Anatidae,5.83,1425,-0.016607863,Resident,0.170245884,precocial,31.6
Tadorna_variegata,ANSERIFORMES,Anatidae,5.96,1539.75,-0.037986896,Resident,0.063779149,precocial,32.6
