Binomial,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Beak_PC1,Beak_PC2,Beak_PC3,Beak_PC4,Realm,TrophicLevel,TrophicNiche,ForagingNiche,
Nectarinia_thomensis,-0.320679977,-0.845774512,0.340554201,-0.772706398,0.378037867,-0.05934259,0.113697137,0.015751099,-0.091275542,0.384436873,1.019464992,0.095924682,0.121559456,Afrotropic,Omnivore,Omnivore,NA,
Nectarinia_tsavoensis,-2.465161889,-0.43188414,0.244968521,-0.325665279,0.174933816,0.095780233,0.089262829,0.117839408,-0.058690311,-0.924137143,0.571762035,0.090265637,0.124550119,Afrotropic,Omnivore,Nectarivore,Nectarivore glean,
Nectarinia_ursulae,-2.59277103,-0.657183018,0.588648913,-0.05785131,0.217282752,0.226809296,0.190914067,0.103546686,-0.007934842,-0.783000831,0.668469395,0.191619855,0.090983468,Afrotropic,Herbivore,Omnivore,NA,
Nectarinia_venusta,-2.469652823,-0.621018885,0.279997843,-0.028754687,0.254690164,0.099250564,0.090778098,0.047095446,-0.021789035,-0.698712017,0.432126323,0.087943728,0.113290958,Afrotropic,Omnivore,Nectarivore,Nectarivore glean,
Nectarinia_veroxii,-1.658454528,-0.762455562,0.414547495,-0.438140491,0.197103307,0.02565954,0.083029834,0.106661109,-0.036543223,-0.301156458,0.840145776,0.077253126,0.104853572,Afrotropic,Omnivore,Omnivore,NA,
Nectarinia_verticalis,-1.528464116,-0.60929188,0.560730118,-0.247769091,0.173958571,0.134824217,0.05112776,0.142357361,-0.074338434,-0.35564952,0.756794022,0.051516192,0.13386119,Afrotropic,Herbivore,Omnivore,NA,
Nectarinia_violacea,-1.965300453,-0.640426435,0.309927819,-0.617675967,0.211512725,-0.211958571,0.156841779,0.054559442,-0.103995165,-0.573487623,0.866318611,0.139126512,0.124327166,Afrotropic,Herbivore,Nectarivore,Nectarivore glean,
Nectarinia_zeylonica,-2.276815263,-0.386767116,0.442736486,-0.088138782,0.180541616,0.165497261,0.097072456,0.113856097,-0.074098452,-0.850939267,0.514102105,0.099164006,0.130429541,Indo_Malay,Omnivore,Omnivore,NA,
Nemosia_pileata,-1.470979058,-0.047073293,-0.133493047,0.264057428,0.080303789,0.087714229,-0.069338508,0.018128769,-0.023237093,-0.595939446,-0.228195558,-0.061482325,0.08619133,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Nemosia_rourei,-1.301706222,0.084345278,-0.53606352,0.294668172,0.111585286,0.275912906,0.157224791,-0.034229802,-0.31894054,-0.584241438,-0.544327586,0.20632007,0.386668381,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Neochelidon_tibialis,-2.441334045,0.792239844,-0.422211255,0.04052821,-0.565621136,0.258111281,0.224039569,-0.034929304,-0.022811713,-1.847633454,-0.489602836,0.288597282,0.022717468,Neotropic,Carnivore,Invertivore,Invertivore aerial,
Neochen_jubata,3.943843407,0.394954834,0.259318469,0.599480835,-0.101291852,0.235863992,0.293840243,-0.125056666,-0.10308441,1.650321734,-0.452996127,0.310440102,-0.014399978,Neotropic,Herbivore,Herbivore terrestrial,Herbivore ground,
Neochmia_modesta,-1.729338489,-0.131168752,-0.543457421,0.625298402,-0.002478609,-0.148533282,0.011357028,-0.106450024,-0.056887967,-0.534248884,-0.724976295,0.023799417,0.135268029,Australian,Herbivore,Granivore,Granivore ground,
Neochmia_phaeton,-1.85271748,-0.263137184,-0.671288496,0.423026677,0.159126332,-0.256291784,-0.034981117,-0.070510336,-0.073601165,-0.488771412,-0.618683883,-0.03833062,0.16162435,Australian,Herbivore,Granivore,Granivore ground,
Neochmia_ruficauda,-1.955482098,-0.254707138,-0.289428669,0.605633826,0.040582869,-0.11425824,-0.04133499,-0.054419793,-0.072681935,-0.579234663,-0.50287267,-0.031943156,0.159482106,Australian,Herbivore,Granivore,Granivore ground,
Neochmia_temporalis,-1.848779563,-0.151218675,-0.513391836,0.605066065,0.087892212,-0.145710274,-0.049302129,-0.097614952,-0.108048898,-0.576848444,-0.681646893,-0.039287933,0.190891082,Australian,Herbivore,Granivore,Granivore ground,
Neocichla_gutturalis,0.235319891,0.354949831,0.082406369,-0.169405154,0.098694369,-0.098986261,-0.083902109,0.008866018,-0.041250067,-0.21301598,0.064030782,-0.103872524,-0.024487832,Afrotropic,Omnivore,Invertivore,Invertivore ground,
Neocossyphus_poensis,-0.005654312,0.285635464,-0.087588614,-0.184538535,0.044307803,-0.049757132,0.166722749,0.019586687,-0.091790275,-0.265733806,-0.004178696,0.160819799,0.033312243,Afrotropic,Carnivore,Invertivore,Invertivore ground,
Neocossyphus_rufus,0.245952513,0.463945651,-0.123725186,-0.241812965,-0.008484749,-0.066150529,0.084470167,0.03578347,-0.060221028,-0.301693362,-0.04369846,0.076065483,-0.014297453,Afrotropic,Carnivore,Invertivore,Invertivore ground,
Neocrex_colombiana,-0.163800142,0.335389042,0.725940525,0.449265503,0.135240048,0.329700809,-0.352308299,0.090609346,0.161992232,-0.334429807,0.05224807,-0.371332132,-0.163488467,Neotropic,Carnivore,Aquatic predator,Aquatic ground,
Neocrex_erythrops,-0.15356475,0.239077674,0.613866759,0.254331693,0.074276897,0.321917465,0.20717315,0.111309955,0.004510387,-0.298805739,0.157548847,0.20269457,-0.04840028,Neotropic,Carnivore,Aquatic predator,Aquatic ground,
Neoctantes_niger,-0.558078633,-0.0895856,0.089350982,0.200406385,0.251997036,-0.012509892,-0.176133877,0.071129932,0.043089019,-0.133453588,-0.041833757,-0.201700782,-0.011787625,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Neodrepanis_coruscans,-2.326868023,-1.281219682,0.757414778,0.1708208,0.408054155,0.303368991,0.046352739,0.008607144,-0.034985267,-0.090956817,0.782948445,0.053360915,0.198315572,Madagascar,Herbivore,Nectarivore,Nectarivore glean,
Neodrepanis_hypoxantha,-2.293242515,-0.993647354,0.571129637,0.108450901,0.328119248,0.227519307,-0.043122501,0.017811122,-0.042865161,-0.310456278,0.623645257,-0.036226762,0.18437324,Madagascar,Herbivore,Nectarivore,Nectarivore glean,
Neolalage_banksiana,-1.293485471,-0.065262225,-0.09635741,-0.166980908,0.159048813,0.022637388,0.033254621,0.047465999,-0.010608089,-0.573536264,0.103959923,0.026302253,0.038939788,Australian,Carnivore,Invertivore,Invertivore glean arboreal,
Neolestes_torquatus,-1.186159539,0.30960123,-0.084629973,0.019292578,0.107215943,-0.132888741,-0.084499257,0.050568247,0.0733593,-0.793527499,-0.134191224,-0.113068794,-0.092721819,Afrotropic,Carnivore,Invertivore,Invertivore sally air,
Neomixis_flavoviridis,-2.175269603,0.126037139,-0.10398565,-0.198893632,0.16558626,-0.154292388,-0.026558066,0.035842766,-0.06359748,-1.167409122,0.081252188,-0.043842401,0.064130984,Madagascar,Carnivore,Invertivore,Invertivore glean arboreal,
Neomixis_striatigula,-2.43007734,-0.168622422,0.225041134,0.037440892,0.233065551,-0.124132193,-0.127745437,0.053495402,-0.014885388,-1.033869429,0.216230046,-0.152337927,0.050684661,Madagascar,Carnivore,Invertivore,Invertivore glean arboreal,
Neomixis_tenella,-2.798392026,-0.005370488,0.337166564,0.125729072,0.24382945,-0.002408545,-0.009423448,0.049916563,-0.022084932,-1.343066335,0.184112715,-0.03051415,0.041176361,Madagascar,Carnivore,Invertivore,Invertivore glean arboreal,
